Sample,MLG,PSex,aest06_1,aest07_1,aest15_1,aest26_1,aest28_1,aest35_1,aest36_1,aest01_1,aest10_1,aest18_1,aest24_1,aest25_1,aest29_1,aest31_1
KON224,MLG180,3.65E-14,218,261,312,145,353,152,326,248,290,144,298,128,216,308
KON247,MLG180,3.65E-14,218,261,312,145,353,152,326,248,290,144,298,128,216,308
KON248,MLG180,3.65E-14,218,261,312,145,353,152,326,248,290,144,298,128,216,308
KON253,MLG180,3.65E-14,218,261,312,145,353,152,326,248,290,144,298,128,216,308
KON254,MLG180,3.65E-14,218,261,312,145,353,152,326,248,290,144,298,128,216,308
KON255,MLG180,3.65E-14,218,261,312,145,353,152,326,248,290,144,298,128,216,308
KON256,MLG180,3.65E-14,218,261,312,145,353,152,326,248,290,144,298,128,216,308
RIETH36,MLG181,-,218,261,312,145,356,148,326,236,290,140,292,128,211,313
RIETH14,MLG182,-,218,261,312,145,356,148,326,236,295,140,292,122,211,313
RIETH6,MLG183,-,218,261,312,145,356,148,326,242,280,144,298,122,216,313
BRU225,MLG184,-,218,261,312,145,359,148,322,236,295,160,298,128,216,308
RIETH2,MLG185,-,218,261,312,145,359,148,326,242,295,144,298,122,211,318
KON200,MLG186,-,218,261,312,145,359,152,322,236,290,140,298,128,216,308
UEBERL34,MLG187,-,218,261,312,145,383,148,326,236,280,140,292,128,216,308
BOHBU437,MLG188,-,218,261,312,145,383,148,326,236,280,140,298,128,216,308
BOHBU107,MLG189,-,218,261,312,145,383,148,326,242,280,140,298,122,211,308
BOHBU226,MLG190,-,218,261,312,145,383,148,326,242,280,140,298,122,216,308
BOHBU140,MLG191,-,218,261,312,145,383,148,326,242,280,140,298,122,216,313
BOHBU27,MLG192,-,218,261,312,145,383,148,326,242,280,140,298,128,211,308
BOHBU509,MLG193,-,218,261,312,145,383,148,326,242,280,140,298,128,211,313
BOHBU468,MLG194,-,218,261,312,145,383,148,326,242,295,160,292,128,216,308
BOHBU127,MLG195,-,218,261,312,145,389,148,326,236,295,140,292,128,216,313
BOHBU162,MLG196,0,218,261,312,145,389,148,326,242,280,140,298,122,216,313
BOHBU228,MLG196,0,218,261,312,145,389,148,326,242,280,140,298,122,216,313
BOHBU262,MLG196,0,218,261,312,145,389,148,326,242,280,140,298,122,216,313
BOHBU392,MLG196,0,218,261,312,145,389,148,326,242,280,140,298,122,216,313
BOHBU458,MLG196,0,218,261,312,145,389,148,326,242,280,140,298,122,216,313
BOHBU137,MLG197,0,218,261,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU138,MLG197,0,218,261,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU133,MLG197,0,218,261,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU285,MLG197,0,218,261,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU346,MLG197,0,218,261,312,145,389,148,326,242,280,140,298,128,216,313
BOHBU160,MLG198,0,218,261,312,145,389,148,326,242,295,140,292,128,216,313
BOHBU108,MLG198,0,218,261,312,145,389,148,326,242,295,140,292,128,216,313
BOHBU282,MLG198,0,218,261,312,145,389,148,326,242,295,140,292,128,216,313
BOHBU394,MLG198,0,218,261,312,145,389,148,326,242,295,140,292,128,216,313
BOHBU450,MLG198,0,218,261,312,145,389,148,326,242,295,140,292,128,216,313
BOHBU434,MLG199,-,218,261,312,145,392,148,326,236,280,140,298,128,216,318
RIETH45,MLG200,4.40E-11,218,261,312,145,392,148,326,236,290,140,292,122,211,313
RIETH47,MLG200,4.40E-11,218,261,312,145,392,148,326,236,290,140,292,122,211,313
RIETH29,MLG201,3.36E-11,218,261,312,145,392,148,326,236,290,140,292,122,216,313
RIETH57,MLG201,3.36E-11,218,261,312,145,392,148,326,236,290,140,292,122,216,313
RIETH24,MLG202,1.37E-14,218,261,312,145,392,148,326,242,290,140,292,122,211,313
RIETH31,MLG202,1.37E-14,218,261,312,145,392,148,326,242,290,140,292,122,211,313
RIETH43,MLG202,1.37E-14,218,261,312,145,392,148,326,242,290,140,292,122,211,313
RIETH52,MLG202,1.37E-14,218,261,312,145,392,148,326,242,290,140,292,122,211,313
SCHLIGR44,MLG203,-,218,261,312,148,362,152,322,236,290,144,298,128,211,318
BOHBU363,MLG204,3.51E-11,218,261,312,157,338,148,326,242,280,160,301,122,211,308
BOHBU396,MLG204,3.51E-11,218,261,312,157,338,148,326,242,280,160,301,122,211,308
SCHLIDR13,MLG205,-,218,261,312,157,353,144,322,254,290,144,298,122,211,313
SCHLIGR38,MLG206,-,218,261,312,157,353,148,322,242,290,144,298,122,211,308
SCHLIDR9,MLG207,3.72E-06,218,261,312,157,353,148,322,254,295,144,298,122,211,318
SCHLIDR21,MLG207,3.72E-06,218,261,312,157,353,148,322,254,295,144,298,122,211,318
LIM004,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM013,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM054,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM055,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM056,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM057,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM063,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM064,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM065,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM075,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM076,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM079,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM083,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM092,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM094,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM096,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM100,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM103,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM108,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM109,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM113,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM114,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM116,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM117,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM118,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM119,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM120,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM126,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM127,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM129,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM131,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM133,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM144,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM159,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM161,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM162,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM164,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM171,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM173,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM175,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM177,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM179,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM188,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM191,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM197,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM198,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM214,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM219,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM222,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM232,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM234,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
BRU244,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
BRU245,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM235,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM236,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM238,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
LIM239,MLG208,0,218,261,312,157,353,148,326,236,295,140,298,122,216,308
SCHLIDR68,MLG209,-,218,261,312,157,353,152,326,254,290,144,298,122,211,318
SCHLIDR8,MLG210,-,218,261,312,157,353,152,326,254,290,160,298,122,211,313
RIETH44,MLG211,-,218,261,312,157,356,144,326,248,290,164,292,128,211,313
LIM058,MLG212,9.09E-14,218,261,312,157,356,148,322,236,295,160,298,122,211,313
LIM059,MLG212,9.09E-14,218,261,312,157,356,148,322,236,295,160,298,122,211,313
LIM060,MLG212,9.09E-14,218,261,312,157,356,148,322,236,295,160,298,122,211,313
LIM062,MLG212,9.09E-14,218,261,312,157,356,148,322,236,295,160,298,122,211,313
BUR39,MLG213,-,218,261,312,157,356,148,322,236,295,160,313,128,211,318
SCHLIDR2,MLG214,-,218,261,312,157,356,148,322,254,295,144,298,122,211,318
BOHHAS14,MLG215,-,218,261,312,157,356,148,326,236,280,144,298,128,216,318
FREI240,MLG216,7.52E-08,218,261,312,157,356,148,326,236,280,164,298,128,211,313
FREI247,MLG216,7.52E-08,218,261,312,157,356,148,326,236,280,164,298,128,211,313
BOHBU6,MLG217,-,218,261,312,157,356,148,326,242,280,160,301,122,211,308
BOHBU494,MLG218,-,218,261,312,157,356,148,326,242,280,164,298,122,211,308
BOHBU313,MLG219,-,218,261,312,157,356,148,326,242,280,164,298,128,231,313
RIETH12,MLG220,9.44E-15,218,261,312,157,356,148,326,242,290,164,292,128,211,313
RIETH22,MLG220,9.44E-15,218,261,312,157,356,148,326,242,290,164,292,128,211,313
RIETH37,MLG220,9.44E-15,218,261,312,157,356,148,326,242,290,164,292,128,211,313
RIETH25,MLG221,0,218,261,312,157,356,148,326,248,290,164,292,128,211,313
RIETH32,MLG221,0,218,261,312,157,356,148,326,248,290,164,292,128,211,313
RIETH33,MLG221,0,218,261,312,157,356,148,326,248,290,164,292,128,211,313
RIETH42,MLG221,0,218,261,312,157,356,148,326,248,290,164,292,128,211,313
BOHBU66,MLG222,-,218,261,312,157,356,148,326,254,280,160,298,122,211,318
BOHBU77,MLG223,-,218,261,312,157,356,148,326,254,295,160,298,128,216,308
BRU018,MLG224,5.50E-14,218,261,312,157,356,152,326,254,290,160,298,128,211,313
BRU077,MLG224,5.50E-14,218,261,312,157,356,152,326,254,290,160,298,128,211,313
BRU086,MLG224,5.50E-14,218,261,312,157,356,152,326,254,290,160,298,128,211,313
BRU099,MLG224,5.50E-14,218,261,312,157,356,152,326,254,290,160,298,128,211,313
BRU105,MLG224,5.50E-14,218,261,312,157,356,152,326,254,290,160,298,128,211,313
BRU143,MLG224,5.50E-14,218,261,312,157,356,152,326,254,290,160,298,128,211,313
BRU147,MLG224,5.50E-14,218,261,312,157,356,152,326,254,290,160,298,128,211,313
BRU187,MLG224,5.50E-14,218,261,312,157,356,152,326,254,290,160,298,128,211,313
BRU191,MLG224,5.50E-14,218,261,312,157,356,152,326,254,290,160,298,128,211,313
BRU219,MLG224,5.50E-14,218,261,312,157,356,152,326,254,290,160,298,128,211,313
BRU233,MLG224,5.50E-14,218,261,312,157,356,152,326,254,290,160,298,128,211,313
SCHLIDR17,MLG225,-,218,261,312,157,359,144,322,242,290,144,298,122,211,318
BRU148,MLG226,-,218,261,312,157,359,148,322,236,295,144,298,128,216,308
FRIC1,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC4,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC35,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC36,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC52,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC56,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC57,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC61,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC62,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC63,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC64,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC65,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC66,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC67,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC68,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC75,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC76,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC78,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC79,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC81,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC82,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC83,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC84,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC85,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC86,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC87,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC88,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC89,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC90,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC91,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC92,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC93,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC109,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC110,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC111,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC112,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC130,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
FRIC132,MLG227,5.35E-14,218,261,312,157,359,148,322,236,295,160,298,128,211,313
SCHLIGR67,MLG228,4.19E-09,218,261,312,157,359,152,322,254,290,140,298,122,216,318
SCHLI96,MLG228,4.19E-09,218,261,312,157,359,152,322,254,290,140,298,122,216,318
SCHLIGR63,MLG229,-,218,261,312,157,359,152,322,254,290,140,298,128,211,318
BOHHAS45,MLG230,4.53E-10,218,261,312,157,383,128,326,242,280,144,298,128,216,308
BOHHAS49,MLG230,4.53E-10,218,261,312,157,383,128,326,242,280,144,298,128,216,308
BOHBU99,MLG231,-,218,261,312,157,383,144,326,242,280,160,301,122,211,308
BOHBU139,MLG232,-,218,261,312,157,383,148,322,242,280,160,301,122,216,308
BOHBU416,MLG233,-,218,261,312,157,383,148,326,236,280,164,298,122,211,308
BOHBU382,MLG234,0,218,261,312,157,383,148,326,242,280,160,295,128,211,308
BOHBU526,MLG234,0,218,261,312,157,383,148,326,242,280,160,295,128,211,308
BOHBU531,MLG234,0,218,261,312,157,383,148,326,242,280,160,295,128,211,308
BOHBU532,MLG234,0,218,261,312,157,383,148,326,242,280,160,295,128,211,308
BOHBU540,MLG234,0,218,261,312,157,383,148,326,242,280,160,295,128,211,308
BOHBU544,MLG234,0,218,261,312,157,383,148,326,242,280,160,295,128,211,308
BOHBU551,MLG234,0,218,261,312,157,383,148,326,242,280,160,295,128,211,308
BOHBU150,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU61,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU207,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU299,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU304,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU317,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU341,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU364,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU365,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU369,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU386,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU389,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU418,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU422,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU429,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU432,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU530,MLG235,0,218,261,312,157,383,148,326,242,280,160,298,122,211,308
BOHBU553,MLG236,-,218,261,312,157,383,148,326,242,280,160,298,122,216,308
BOHBU116,MLG237,5.21E-08,218,261,312,157,383,148,326,242,280,160,301,122,211,308
BOHBU233,MLG237,5.21E-08,218,261,312,157,383,148,326,242,280,160,301,122,211,308
BOHBU398,MLG238,2.34E-09,218,261,312,157,383,148,326,254,280,160,298,122,211,308
BOHBU411,MLG238,2.34E-09,218,261,312,157,383,148,326,254,280,160,298,122,211,308
BOHBU426,MLG238,2.34E-09,218,261,312,157,383,148,326,254,280,160,298,122,211,308
BOHBU135,MLG239,-,218,261,312,157,383,152,322,236,280,160,295,128,211,308
BARB2,MLG240,-,218,261,312,157,383,152,322,242,295,144,298,131,211,313
BOHHAS26,MLG241,-,218,261,312,157,389,128,322,242,280,144,298,128,216,318
BOHHAS46,MLG242,-,218,261,312,157,389,128,326,236,280,144,298,128,211,308
SCHLIDR24,MLG243,-,218,261,312,157,389,144,322,254,295,144,298,122,211,308
SCHLIDR3,MLG244,-,218,261,312,157,389,148,314,254,295,144,298,122,211,308
SCHLIDR72,MLG245,-,218,261,312,157,389,148,322,230,295,144,298,122,211,308
BOHHAS24,MLG246,-,218,261,312,157,389,148,322,236,280,140,298,128,216,318
BOHHAS37,MLG247,-,218,261,312,157,389,148,322,236,280,144,298,128,216,318
SCHLIDR38,MLG248,-,218,261,312,157,389,148,322,236,295,144,298,122,211,308
SCHLIDR33,MLG249,-,218,261,312,157,389,148,322,236,295,144,298,122,211,313
SCHLIDR53,MLG250,-,218,261,312,157,389,148,322,236,295,144,298,122,211,318
SCHLIDR70,MLG251,-,218,261,312,157,389,148,322,242,295,144,298,122,211,308
SCHIF25,MLG252,-,218,261,312,157,389,148,322,242,295,160,295,128,216,308
SCHLIDR1,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR28,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR39,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR42,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIGR93,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR43,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR46,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR49,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR51,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR52,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR59,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR62,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR73,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR80,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR81,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR82,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR83,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR84,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR85,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR86,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR87,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR88,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR89,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR90,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR91,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR92,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR93,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
SCHLIDR94,MLG253,1.38E-13,218,261,312,157,389,148,322,254,295,144,298,122,211,308
